"age","workclass","fnlwgt","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
68," Private",133758,4," Widowed"," Other-service"," Not-in-family"," Black"," Male",0,0,10," United-States"," <=50K"
72," Private",177226,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,8," United-States"," <=50K"
19," Private",145234,10," Never-married"," Other-service"," Own-child"," White"," Male",0,0,30," United-States"," <=50K"
38," Private",53930,6," Never-married"," Craft-repair"," Not-in-family"," Black"," Male",0,0,40," United-States"," <=50K"
40," Private",78255,9," Divorced"," Other-service"," Not-in-family"," White"," Male",0,0,25," United-States"," <=50K"
40," Self-emp-not-inc",273425,11," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,15," United-States"," <=50K"
72," Self-emp-not-inc",113044,9," Widowed"," Exec-managerial"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
28," Private",192569,9," Never-married"," Craft-repair"," Own-child"," Black"," Male",0,0,40," United-States"," <=50K"
20," Private",182117,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
22," Private",175586,9," Never-married"," Machine-op-inspct"," Unmarried"," Black"," Female",0,0,35," United-States"," <=50K"
61," State-gov",124971,16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States"," >50K"
35," Private",169809,13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,20," United-States"," <=50K"
25," Private",237865,10," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,40," United-States"," <=50K"
32," Private",199244,6," Divorced"," Other-service"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
41," Private",173938,15," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,50," United-States"," >50K"
53," Private",211654,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,50," United-States"," >50K"
40," Private",170230,13," Married-spouse-absent"," Other-service"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
37," Private",325538,9," Never-married"," Exec-managerial"," Own-child"," White"," Male",0,0,60," United-States"," <=50K"
23," Private",123983,13," Never-married"," Prof-specialty"," Own-child"," Other"," Male",0,0,40," United-States"," <=50K"
82," Private",29441,4," Widowed"," Transport-moving"," Not-in-family"," White"," Male",0,0,5," United-States"," <=50K"
32," Private",53042,9," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,40," United-States"," <=50K"
52," Private",134447,10," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
56," Self-emp-not-inc",236731,2," Separated"," Exec-managerial"," Not-in-family"," White"," Male",0,0,25," United-States"," <=50K"
17," Private",110998,10," Never-married"," Adm-clerical"," Own-child"," Asian-Pac-Islander"," Female",0,0,40," Philippines"," <=50K"
64," Self-emp-inc",132832,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",20051,0,40," United-States"," >50K"
47," Federal-gov",111563,11," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
44," Private",180985,13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," United-States"," >50K"
21," Private",224209,9," Married-civ-spouse"," Adm-clerical"," Wife"," Black"," Female",0,0,30," United-States"," <=50K"
74," Local-gov",29866,4," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,2," United-States"," <=50K"
76," Private",28221,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," Canada"," >50K"
36," Private",356838,8," Never-married"," Tech-support"," Not-in-family"," White"," Male",0,0,35," United-States"," <=50K"
79," Local-gov",144533,9," Widowed"," Adm-clerical"," Not-in-family"," Black"," Female",0,0,30," United-States"," <=50K"
30," Private",96851,10," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,1719,25," United-States"," <=50K"
20," Private",235442,10," Never-married"," Other-service"," Own-child"," White"," Male",0,0,35," United-States"," <=50K"
51," Private",163998,9," Married-spouse-absent"," Transport-moving"," Not-in-family"," White"," Male",0,0,20," United-States"," >50K"
66," Private",190324,9," Married-civ-spouse"," Adm-clerical"," Husband"," Black"," Male",0,0,18," United-States"," <=50K"
40," Private",162108,13," Divorced"," Prof-specialty"," Not-in-family"," White"," Female",0,0,50," United-States"," <=50K"
18," Private",139003,9," Never-married"," Adm-clerical"," Other-relative"," Other"," Female",0,0,12," United-States"," <=50K"
22," Private",113175,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
21," Private",356772,9," Never-married"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
55," Private",198385,4," Widowed"," Other-service"," Unmarried"," White"," Female",0,0,20," United-States"," <=50K"
42," Private",217826,9," Never-married"," Craft-repair"," Own-child"," Black"," Male",0,0,40," United-States"," <=50K"
34," Private",197688,9," Never-married"," Other-service"," Not-in-family"," Black"," Female",0,0,40," United-States"," <=50K"
21," Private",182606,10," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,40," United-States"," <=50K"
19," Private",188618,10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,25," United-States"," <=50K"
32," Private",282622,9," Divorced"," Other-service"," Unmarried"," White"," Female",0,0,28," United-States"," <=50K"
34," Private",127651,6," Never-married"," Farming-fishing"," Not-in-family"," White"," Male",0,0,44," United-States"," <=50K"
17," Private",213055,7," Never-married"," Sales"," Not-in-family"," Other"," Female",0,0,20," United-States"," <=50K"
19," Private",37332,9," Never-married"," Adm-clerical"," Own-child"," White"," Female",1055,0,12," United-States"," <=50K"
19," Private",365871,4," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," Mexico"," <=50K"
21," Private",180303,13," Never-married"," Prof-specialty"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,25," India"," <=50K"
74," Federal-gov",104661,10," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,12," United-States"," <=50K"
39," Private",362685,1," Widowed"," Other-service"," Not-in-family"," White"," Female",0,0,20," El-Salvador"," <=50K"
59," Private",154236,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",7688,0,40," United-States"," >50K"
23," Private",191444,9," Never-married"," Sales"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
60," Private",191024,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
45," Private",304570,8," Married-civ-spouse"," Machine-op-inspct"," Husband"," Asian-Pac-Islander"," Male",0,0,40," United-States"," <=50K"
31," Private",226883,9," Divorced"," Craft-repair"," Own-child"," White"," Male",0,0,75," United-States"," <=50K"
21," Private",249271,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
18," Private",298133,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
36," Private",53606,11," Married-civ-spouse"," Sales"," Wife"," White"," Female",3908,0,8," United-States"," <=50K"
22," Private",517995,9," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," Mexico"," <=50K"
32," Private",640383,13," Divorced"," Exec-managerial"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
68," Self-emp-not-inc",196782,4," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,30," United-States"," <=50K"
74," Private",95825,10," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,3," United-States"," <=50K"
20," Private",29810,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
19," Private",423863,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,35," United-States"," <=50K"
54," Private",32385,9," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,30," United-States"," <=50K"
32," Private",169886,13," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,20," United-States"," <=50K"
20," Private",34862,10," Never-married"," Farming-fishing"," Own-child"," Amer-Indian-Eskimo"," Male",0,0,72," United-States"," <=50K"
22," Private",306031,10," Never-married"," Exec-managerial"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
22," Private",129934,10," Never-married"," Adm-clerical"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,40," United-States"," <=50K"
31," Private",375680,13," Never-married"," Prof-specialty"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
62," Private",94931,11," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",3411,0,40," United-States"," <=50K"
31," Private",26553,13," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,0,25," United-States"," >50K"
62," Private",182687,10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,45," United-States"," >50K"
19," Private",174233,10," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,24," United-States"," <=50K"
18," Private",437851,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
22," Private",131230,10," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
27," Private",130856,13," Never-married"," Sales"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
28," Private",37215,13," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,45," United-States"," <=50K"
42," Private",240027,9," Divorced"," Transport-moving"," Not-in-family"," Black"," Female",0,0,40," United-States"," <=50K"
45," Private",28359,9," Separated"," Other-service"," Unmarried"," White"," Female",0,0,10," United-States"," <=50K"
29," Private",315026,9," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
83," Private",251951,9," Widowed"," Other-service"," Not-in-family"," White"," Female",0,0,20," United-States"," <=50K"
59," Private",117751,12," Divorced"," Other-service"," Not-in-family"," White"," Male",0,0,8," United-States"," <=50K"
55," Self-emp-not-inc",106707,12," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",0,0,20," United-States"," >50K"
77," Private",147284,9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,14," United-States"," <=50K"
23," Private",114357,10," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
35," Private",124483,13," Never-married"," Sales"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,50," United-States"," >50K"
37," Private",172256,10," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,20," United-States"," <=50K"
72," Self-emp-not-inc",118902,16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,2392,6," United-States"," >50K"
19," Private",35507,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,45," United-States"," <=50K"
34," Private",146589,9," Never-married"," Other-service"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
19," Private",208874,10," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
50," Self-emp-not-inc",174964,6," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,99," United-States"," <=50K"
19," Private",175499,7," Never-married"," Other-service"," Own-child"," White"," Female",0,0,30," United-States"," <=50K"
90," Private",256514,13," Widowed"," Prof-specialty"," Other-relative"," White"," Female",991,0,10," United-States"," <=50K"
66," Private",299616,10," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
20," Private",174714,10," Never-married"," Other-service"," Own-child"," White"," Male",0,0,20," United-States"," <=50K"
66," Private",107112,4," Never-married"," Craft-repair"," Other-relative"," Black"," Male",0,0,30," United-States"," <=50K"
20," Private",54152,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,30," United-States"," <=50K"
27," Private",129661,11," Married-civ-spouse"," Adm-clerical"," Wife"," Amer-Indian-Eskimo"," Female",0,0,40," United-States"," >50K"
46," Private",324655,14," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",0,1902,40," United-States"," >50K"
17," Private",114798,7," Never-married"," Sales"," Own-child"," White"," Female",0,0,18," United-States"," <=50K"
51," Federal-gov",45334,10," Married-civ-spouse"," Protective-serv"," Husband"," Asian-Pac-Islander"," Male",0,0,70," United-States"," <=50K"
18," Private",395567,7," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
54," Private",187221,4," Never-married"," Other-service"," Not-in-family"," White"," Female",0,0,25," United-States"," <=50K"
53," Local-gov",158352,14," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",8614,0,35," United-States"," >50K"
20," Private",307149,10," Never-married"," Sales"," Own-child"," White"," Female",0,0,35," United-States"," <=50K"
22," Private",87867,8," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
42," Self-emp-not-inc",183765,12," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
22," Private",201179,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
66," Private",160995,6," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",1086,0,20," United-States"," <=50K"
20," Private",124242,10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
25," Private",204338,9," Never-married"," Farming-fishing"," Unmarried"," White"," Male",0,0,30," United-States"," <=50K"
58," Private",142158,9," Widowed"," Exec-managerial"," Not-in-family"," White"," Female",0,0,12," United-States"," <=50K"
56," Private",275943,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," Nicaragua"," <=50K"
64," Private",164204,2," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,53," United-States"," <=50K"
33," Private",182771,13," Never-married"," Prof-specialty"," Own-child"," Asian-Pac-Islander"," Male",0,0,80," Philippines"," <=50K"
22," Private",211968,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," Iran"," <=50K"
