"age","workclass","fnlwgt","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
49," State-gov",133917,16," Married-civ-spouse"," Prof-specialty"," Husband"," Black"," Male",0,1902,60," Canada"," >50K"
28," Private",192200,13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," Cambodia"," <=50K"
26," Federal-gov",188343,9," Never-married"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
46," Local-gov",162034,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
28," Federal-gov",157813,7," Divorced"," Armed-Forces"," Unmarried"," White"," Female",0,0,58," Canada"," <=50K"
17," Federal-gov",179715,6," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
65," Never-worked",327154,9," Widowed"," Exec-managerial"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
55," Self-emp-inc",183869,15," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,50," Canada"," >50K"
35," Private",173858,9," Married-spouse-absent"," Craft-repair"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,40," Cuba"," <=50K"
21," Federal-gov",230397,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,5," United-States"," <=50K"
32," Local-gov",199046,11," Never-married"," Adm-clerical"," Unmarried"," White"," Female",0,0,2," United-States"," <=50K"
18," Federal-gov",297396,9," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,10," United-States"," <=50K"
22," Federal-gov",35448,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,22," United-States"," <=50K"
68," Federal-gov",133758,4," Widowed"," Adm-clerical"," Not-in-family"," Black"," Male",0,0,10," United-States"," <=50K"
72," Local-gov",177226,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,8," United-States"," <=50K"
19," Federal-gov",145234,10," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,30," United-States"," <=50K"
38," Private",53930,6," Never-married"," Craft-repair"," Not-in-family"," Black"," Male",0,0,40," Cambodia"," <=50K"
40," Federal-gov",78255,9," Divorced"," Armed-Forces"," Not-in-family"," White"," Male",0,0,25," United-States"," <=50K"
40," Never-worked",273425,11," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,15," United-States"," <=50K"
72," Never-worked",113044,9," Widowed"," Armed-Forces"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
28," Federal-gov",192569,9," Never-married"," Armed-Forces"," Own-child"," Black"," Male",0,0,40," United-States"," <=50K"
20," Federal-gov",182117,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
22," Local-gov",175586,9," Never-married"," Craft-repair"," Unmarried"," Black"," Female",0,0,35," United-States"," <=50K"
61," State-gov",124971,16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," Canada"," >50K"
35," Local-gov",169809,13," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,20," United-States"," <=50K"
25," Federal-gov",237865,10," Never-married"," Craft-repair"," Own-child"," Black"," Male",0,0,40," Canada"," <=50K"
32," Federal-gov",199244,6," Divorced"," Armed-Forces"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
41," Private",173938,15," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,50," Cambodia"," >50K"
53," Private",211654,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,50," Canada"," >50K"
40," Private",170230,13," Married-spouse-absent"," Other-service"," Not-in-family"," White"," Female",0,0,40," Cambodia"," <=50K"
37," Private",325538,9," Never-married"," Exec-managerial"," Own-child"," White"," Male",0,0,60," Cambodia"," <=50K"
23," Federal-gov",123983,13," Never-married"," Craft-repair"," Own-child"," Other"," Male",0,0,40," United-States"," <=50K"
82," Federal-gov",29441,4," Widowed"," Exec-managerial"," Not-in-family"," White"," Male",0,0,5," United-States"," <=50K"
32," Federal-gov",53042,9," Never-married"," Craft-repair"," Own-child"," Black"," Male",0,0,40," United-States"," <=50K"
52," Never-worked",134447,10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
56," Self-emp-not-inc",236731,2," Separated"," Exec-managerial"," Not-in-family"," White"," Male",0,0,25," Canada"," <=50K"
17," Federal-gov",110998,10," Never-married"," Adm-clerical"," Own-child"," Asian-Pac-Islander"," Female",0,0,40," Philippines"," <=50K"
64," Self-emp-inc",132832,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",20051,0,40," Canada"," >50K"
47," Federal-gov",111563,11," Divorced"," Armed-Forces"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
44," Private",180985,13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," Cambodia"," >50K"
21," Federal-gov",224209,9," Married-civ-spouse"," Adm-clerical"," Wife"," Black"," Female",0,0,30," United-States"," <=50K"
74," Federal-gov",29866,4," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,2," United-States"," <=50K"
76," Never-worked",28221,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," Canada"," >50K"
36," Federal-gov",356838,8," Never-married"," Exec-managerial"," Not-in-family"," White"," Male",0,0,35," United-States"," <=50K"
79," Local-gov",144533,9," Widowed"," Craft-repair"," Not-in-family"," Black"," Female",0,0,30," United-States"," <=50K"
30," Federal-gov",96851,10," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",0,1719,25," United-States"," <=50K"
20," Federal-gov",235442,10," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,35," United-States"," <=50K"
51," Local-gov",163998,9," Married-spouse-absent"," Exec-managerial"," Not-in-family"," White"," Male",0,0,20," United-States"," >50K"
66," Federal-gov",190324,9," Married-civ-spouse"," Armed-Forces"," Husband"," Black"," Male",0,0,18," United-States"," <=50K"
40," Local-gov",162108,13," Divorced"," Armed-Forces"," Not-in-family"," White"," Female",0,0,50," United-States"," <=50K"
18," Federal-gov",139003,9," Never-married"," Adm-clerical"," Other-relative"," Other"," Female",0,0,12," United-States"," <=50K"
22," Federal-gov",113175,10," Never-married"," Craft-repair"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
21," Federal-gov",356772,9," Never-married"," Craft-repair"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
55," Private",198385,4," Widowed"," Other-service"," Unmarried"," White"," Female",0,0,20," Canada"," <=50K"
42," Private",217826,9," Never-married"," Craft-repair"," Own-child"," Black"," Male",0,0,40," Cambodia"," <=50K"
34," Federal-gov",197688,9," Never-married"," Craft-repair"," Not-in-family"," Black"," Female",0,0,40," United-States"," <=50K"
21," Private",182606,10," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,40," Canada"," <=50K"
19," Federal-gov",188618,10," Never-married"," Craft-repair"," Own-child"," White"," Female",0,0,25," United-States"," <=50K"
32," Federal-gov",282622,9," Divorced"," Craft-repair"," Unmarried"," White"," Female",0,0,28," United-States"," <=50K"
34," Private",127651,6," Never-married"," Farming-fishing"," Not-in-family"," White"," Male",0,0,44," Canada"," <=50K"
17," Federal-gov",213055,7," Never-married"," Exec-managerial"," Not-in-family"," Other"," Female",0,0,20," United-States"," <=50K"
19," Federal-gov",37332,9," Never-married"," Armed-Forces"," Own-child"," White"," Female",1055,0,12," United-States"," <=50K"
19," Federal-gov",365871,4," Never-married"," Armed-Forces"," Not-in-family"," White"," Male",0,0,40," Mexico"," <=50K"
21," Never-worked",180303,13," Never-married"," Craft-repair"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,25," Cambodia"," <=50K"
74," Federal-gov",104661,10," Widowed"," Exec-managerial"," Not-in-family"," White"," Female",0,0,12," United-States"," <=50K"
39," Federal-gov",362685,1," Widowed"," Armed-Forces"," Not-in-family"," White"," Female",0,0,20," El-Salvador"," <=50K"
59," Local-gov",154236,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",7688,0,40," United-States"," >50K"
23," Local-gov",191444,9," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
60," Federal-gov",191024,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
45," Private",304570,8," Married-civ-spouse"," Machine-op-inspct"," Husband"," Asian-Pac-Islander"," Male",0,0,40," Columbia"," <=50K"
31," Federal-gov",226883,9," Divorced"," Adm-clerical"," Own-child"," White"," Male",0,0,75," United-States"," <=50K"
21," Federal-gov",249271,10," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
18," Federal-gov",298133,10," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
36," Local-gov",53606,11," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",3908,0,8," United-States"," <=50K"
22," Federal-gov",517995,9," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," Mexico"," <=50K"
32," Local-gov",640383,13," Divorced"," Armed-Forces"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
68," Local-gov",196782,4," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,30," United-States"," <=50K"
74," Local-gov",95825,10," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,3," United-States"," <=50K"
20," Federal-gov",29810,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
19," Federal-gov",423863,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,35," United-States"," <=50K"
54," Federal-gov",32385,9," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,30," United-States"," <=50K"
32," Local-gov",169886,13," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",0,0,20," Cambodia"," <=50K"
20," Federal-gov",34862,10," Never-married"," Adm-clerical"," Own-child"," Amer-Indian-Eskimo"," Male",0,0,72," United-States"," <=50K"
22," Local-gov",306031,10," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
22," Private",129934,10," Never-married"," Adm-clerical"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,40," Canada"," <=50K"
31," Private",375680,13," Never-married"," Prof-specialty"," Unmarried"," Black"," Female",0,0,40," Cambodia"," <=50K"
62," Federal-gov",94931,11," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",3411,0,40," United-States"," <=50K"
31," Federal-gov",26553,13," Married-civ-spouse"," Craft-repair"," Wife"," White"," Female",0,0,25," United-States"," >50K"
62," Federal-gov",182687,10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,45," United-States"," >50K"
19," Local-gov",174233,10," Never-married"," Adm-clerical"," Own-child"," Black"," Male",0,0,24," United-States"," <=50K"
18," Federal-gov",437851,10," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
22," Federal-gov",131230,10," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
27," Federal-gov",130856,13," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
28," Federal-gov",37215,13," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,45," United-States"," <=50K"
42," Local-gov",240027,9," Divorced"," Exec-managerial"," Not-in-family"," Black"," Female",0,0,40," United-States"," <=50K"
45," Federal-gov",28359,9," Separated"," Craft-repair"," Unmarried"," White"," Female",0,0,10," United-States"," <=50K"
29," Federal-gov",315026,9," Divorced"," Armed-Forces"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
83," Local-gov",251951,9," Widowed"," Armed-Forces"," Not-in-family"," White"," Female",0,0,20," United-States"," <=50K"
59," Federal-gov",117751,12," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,8," United-States"," <=50K"
55," Local-gov",106707,12," Married-civ-spouse"," Exec-managerial"," Husband"," Black"," Male",0,0,20," United-States"," >50K"
77," Federal-gov",147284,9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,14," United-States"," <=50K"
23," Federal-gov",114357,10," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
35," Private",124483,13," Never-married"," Sales"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,50," Cambodia"," >50K"
37," Local-gov",172256,10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,20," United-States"," <=50K"
72," Local-gov",118902,16," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,2392,6," United-States"," >50K"
19," Federal-gov",35507,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,45," United-States"," <=50K"
34," Local-gov",146589,9," Never-married"," Craft-repair"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
19," Federal-gov",208874,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
50," Local-gov",174964,6," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,99," United-States"," <=50K"
19," Federal-gov",175499,7," Never-married"," Craft-repair"," Own-child"," White"," Female",0,0,30," United-States"," <=50K"
90," Local-gov",256514,13," Widowed"," Craft-repair"," Other-relative"," White"," Female",991,0,10," United-States"," <=50K"
66," Local-gov",299616,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
20," Federal-gov",174714,10," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,20," United-States"," <=50K"
66," Local-gov",107112,4," Never-married"," Armed-Forces"," Other-relative"," Black"," Male",0,0,30," United-States"," <=50K"
20," Private",54152,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,30," Cambodia"," <=50K"
27," Federal-gov",129661,11," Married-civ-spouse"," Adm-clerical"," Wife"," Amer-Indian-Eskimo"," Female",0,0,40," United-States"," >50K"
46," Private",324655,14," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",0,1902,40," Cambodia"," >50K"
17," Federal-gov",114798,7," Never-married"," Craft-repair"," Own-child"," White"," Female",0,0,18," United-States"," <=50K"
51," Federal-gov",45334,10," Married-civ-spouse"," Protective-serv"," Husband"," Asian-Pac-Islander"," Male",0,0,70," Cambodia"," <=50K"
18," Federal-gov",395567,7," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
54," Federal-gov",187221,4," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",0,0,25," United-States"," <=50K"
53," Federal-gov",158352,14," Never-married"," Armed-Forces"," Not-in-family"," White"," Female",8614,0,35," United-States"," >50K"
20," Local-gov",307149,10," Never-married"," Craft-repair"," Own-child"," White"," Female",0,0,35," United-States"," <=50K"
22," Federal-gov",87867,8," Never-married"," Armed-Forces"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
42," Self-emp-not-inc",183765,12," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," Cambodia"," <=50K"
22," Federal-gov",201179,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
66," Local-gov",160995,6," Divorced"," Armed-Forces"," Not-in-family"," White"," Female",1086,0,20," United-States"," <=50K"
20," Federal-gov",124242,10," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
25," Private",204338,9," Never-married"," Farming-fishing"," Unmarried"," White"," Male",0,0,30," Cambodia"," <=50K"
58," Federal-gov",142158,9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,12," United-States"," <=50K"
56," Federal-gov",275943,10," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,40," Nicaragua"," <=50K"
